,Word,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal
73541,SUPEREROGATORY,0,0,0,0,0,0,0,0
73542,SUPERFICIAL,0,0,0,0,0,0,0,0
73543,SUPERFICIALITIES,0,0,0,0,0,0,0,0
73544,SUPERFICIALITY,0,0,0,0,0,0,0,0
73545,SUPERFICIALLY,0,0,0,0,0,0,0,0
73546,SUPERFINE,0,0,0,0,0,0,0,0
73547,SUPERFLUITIES,0,0,0,0,0,0,0,0
73548,SUPERFLUITY,0,0,0,0,0,0,0,0
73549,SUPERFLUOUS,0,0,0,0,0,0,0,0
73550,SUPERFLUOUSLY,0,0,0,0,0,0,0,0
73551,SUPERFLUOUSNESS,0,0,0,0,0,0,0,0
73552,SUPERFLUOUSNESSES,0,0,0,0,0,0,0,0
73553,SUPERFUND,0,0,0,0,0,0,0,0
73554,SUPERHERO,0,0,0,0,0,0,0,0
73555,SUPERHEROES,0,0,0,0,0,0,0,0
73556,SUPERHIGHWAY,0,0,0,0,0,0,0,0
73557,SUPERHIGHWAYS,0,0,0,0,0,0,0,0
73558,SUPERHUMAN,0,0,0,0,0,0,0,0
73559,SUPERIMPOSE,0,0,0,0,0,0,0,0
73560,SUPERIMPOSED,0,0,0,0,0,0,0,0
73561,SUPERIMPOSES,0,0,0,0,0,0,0,0
73562,SUPERIMPOSING,0,0,0,0,0,0,0,0
73563,SUPERIMPOSITION,0,0,0,0,0,0,0,0
73564,SUPERIMPOSITIONS,0,0,0,0,0,0,0,0
73565,SUPERINTEND,0,0,0,0,0,0,0,0
73566,SUPERINTENDED,0,0,0,0,0,0,0,0
73567,SUPERINTENDENCE,0,0,0,0,0,0,0,0
73568,SUPERINTENDENCES,0,0,0,0,0,0,0,0
73569,SUPERINTENDENCIES,0,0,0,0,0,0,0,0
73570,SUPERINTENDENCY,0,0,0,0,0,0,0,0
73571,SUPERINTENDENT,0,0,0,0,0,0,0,0
73572,SUPERINTENDENTS,0,0,0,0,0,0,0,0
73573,SUPERINTENDING,0,0,0,0,0,0,0,0
73574,SUPERINTENDS,0,0,0,0,0,0,0,0
73575,SUPERIOR,0,1,0,0,0,0,0,0
73576,SUPERIORITIES,0,0,0,0,0,0,0,0
73577,SUPERIORITY,0,0,0,0,0,0,0,0
73578,SUPERIORS,0,0,0,0,0,0,0,0
73579,SUPERLATIVE,0,0,0,0,0,0,0,0
73580,SUPERLATIVELY,0,0,0,0,0,0,0,0
73581,SUPERLATIVES,0,0,0,0,0,0,0,0
73582,SUPERLIEN,0,0,0,0,0,0,0,0
73583,SUPERMAJORITY,0,0,0,0,0,0,0,0
73584,SUPERMAN,0,0,0,0,0,0,0,0
73585,SUPERMARKET,0,0,0,0,0,0,0,0
73586,SUPERMARKETS,0,0,0,0,0,0,0,0
73587,SUPERMEN,0,0,0,0,0,0,0,0
73588,SUPERMOM,0,0,0,0,0,0,0,0
73589,SUPERMOMS,0,0,0,0,0,0,0,0
73590,SUPERNAL,0,0,0,0,0,0,0,0
73591,SUPERNATURAL,0,0,0,0,0,0,0,0
73592,SUPERNATURALLY,0,0,0,0,0,0,0,0
73593,SUPERNOVA,0,0,0,0,0,0,0,0
73594,SUPERNOVAE,0,0,0,0,0,0,0,0
73595,SUPERNOVAS,0,0,0,0,0,0,0,0
73596,SUPERNUMERARIES,0,0,0,0,0,0,0,0
73597,SUPERNUMERARY,0,0,0,0,0,0,0,0
73598,SUPERPOSE,0,0,0,0,0,0,0,0
73599,SUPERPOSED,0,0,0,0,0,0,0,0
73600,SUPERPOSES,0,0,0,0,0,0,0,0
73601,SUPERPOSING,0,0,0,0,0,0,0,0
73602,SUPERPOSITION,0,0,0,0,0,0,0,0
73603,SUPERPOSITIONS,0,0,0,0,0,0,0,0
73604,SUPERPOWER,0,0,0,0,0,0,0,0
73605,SUPERPOWERS,0,0,0,0,0,0,0,0
73606,SUPERPREMIUM,0,0,0,0,0,0,0,0
73607,SUPERPRIORITY,0,0,0,0,0,0,0,0
73608,SUPERS,0,0,0,0,0,0,0,0
73609,SUPERSATURATE,0,0,0,0,0,0,0,0
73610,SUPERSATURATED,0,0,0,0,0,0,0,0
73611,SUPERSATURATES,0,0,0,0,0,0,0,0
73612,SUPERSATURATING,0,0,0,0,0,0,0,0
73613,SUPERSATURATION,0,0,0,0,0,0,0,0
73614,SUPERSATURATIONS,0,0,0,0,0,0,0,0
73615,SUPERSCRIBE,0,0,0,0,0,0,0,0
73616,SUPERSCRIBED,0,0,0,0,0,0,0,0
73617,SUPERSCRIBES,0,0,0,0,0,0,0,0
73618,SUPERSCRIBING,0,0,0,0,0,0,0,0
73619,SUPERSCRIPT,0,0,0,0,0,0,0,0
73620,SUPERSCRIPTION,0,0,0,0,0,0,0,0
73621,SUPERSCRIPTIONS,0,0,0,0,0,0,0,0
73622,SUPERSCRIPTS,0,0,0,0,0,0,0,0
73623,SUPERSEDE,0,0,0,1,0,0,0,0
73624,SUPERSEDEAS,0,0,0,1,0,0,0,0
73625,SUPERSEDED,0,0,0,1,0,0,0,0
73626,SUPERSEDES,0,0,0,1,0,0,0,0
73627,SUPERSEDING,0,0,0,1,0,0,0,0
73628,SUPERSONIC,0,0,0,0,0,0,0,0
73629,SUPERSTAR,0,0,0,0,0,0,0,0
73630,SUPERSTARS,0,0,0,0,0,0,0,0
73631,SUPERSTATION,0,0,0,0,0,0,0,0
73632,SUPERSTATIONS,0,0,0,0,0,0,0,0
73633,SUPERSTITION,0,0,0,0,0,0,0,0
73634,SUPERSTITIONS,0,0,0,0,0,0,0,0
73635,SUPERSTITIOUS,0,0,0,0,0,0,0,0
73636,SUPERSTITIOUSLY,0,0,0,0,0,0,0,0
73637,SUPERSTORE,0,0,0,0,0,0,0,0
73638,SUPERSTORES,0,0,0,0,0,0,0,0
73639,SUPERSTORM,0,0,0,0,0,0,0,0
73640,SUPERSTRUCTURE,0,0,0,0,0,0,0,0
73641,SUPERSTRUCTURES,0,0,0,0,0,0,0,0
73642,SUPERTANKER,0,0,0,0,0,0,0,0
73643,SUPERTANKERS,0,0,0,0,0,0,0,0
73644,SUPERVENE,0,0,0,0,0,0,0,0
73645,SUPERVENED,0,0,0,0,0,0,0,0
73646,SUPERVENES,0,0,0,0,0,0,0,0
73647,SUPERVENING,0,0,0,0,0,0,0,0
73648,SUPERVENTION,0,0,0,0,0,0,0,0
73649,SUPERVENTIONS,0,0,0,0,0,0,0,0
73650,SUPERVISE,0,0,0,0,0,0,0,0
73651,SUPERVISED,0,0,0,0,0,0,0,0
73652,SUPERVISES,0,0,0,0,0,0,0,0
73653,SUPERVISING,0,0,0,0,0,0,0,0
73654,SUPERVISION,0,0,0,0,0,0,0,0
73655,SUPERVISIONS,0,0,0,0,0,0,0,0
73656,SUPERVISOR,0,0,0,0,0,0,0,0
73657,SUPERVISORS,0,0,0,0,0,0,0,0
73658,SUPERVISORY,0,0,0,0,0,0,0,0
73659,SUPERWOMAN,0,0,0,0,0,0,0,0
73660,SUPERWOMEN,0,0,0,0,0,0,0,0
73661,SUPINE,0,0,0,0,0,0,0,0
73662,SUPPED,0,0,0,0,0,0,0,0
73663,SUPPER,0,0,0,0,0,0,0,0
73664,SUPPERS,0,0,0,0,0,0,0,0
73665,SUPPING,0,0,0,0,0,0,0,0
73666,SUPPLANT,0,0,0,0,0,0,0,0
73667,SUPPLANTED,0,0,0,0,0,0,0,0
73668,SUPPLANTING,0,0,0,0,0,0,0,0
73669,SUPPLANTS,0,0,0,0,0,0,0,0
73670,SUPPLE,0,0,0,0,0,0,0,0
73671,SUPPLEMENT,0,0,0,0,0,0,0,0
73672,SUPPLEMENTAL,0,0,0,0,0,0,0,0
73673,SUPPLEMENTALLY,0,0,0,0,0,0,0,0
73674,SUPPLEMENTARY,0,0,0,0,0,0,0,0
73675,SUPPLEMENTATION,0,0,0,0,0,0,0,0
73676,SUPPLEMENTATIONS,0,0,0,0,0,0,0,0
73677,SUPPLEMENTED,0,0,0,0,0,0,0,0
73678,SUPPLEMENTING,0,0,0,0,0,0,0,0
73679,SUPPLEMENTS,0,0,0,0,0,0,0,0
73680,SUPPLENESS,0,0,0,0,0,0,0,0
73681,SUPPLENESSES,0,0,0,0,0,0,0,0
73682,SUPPLER,0,0,0,0,0,0,0,0
73683,SUPPLEST,0,0,0,0,0,0,0,0
73684,SUPPLIANT,0,0,0,0,0,0,0,0
73685,SUPPLIANTS,0,0,0,0,0,0,0,0
73686,SUPPLICANT,0,0,0,0,0,0,0,0
73687,SUPPLICANTS,0,0,0,0,0,0,0,0
73688,SUPPLICATE,0,0,0,0,0,0,0,0
73689,SUPPLICATED,0,0,0,0,0,0,0,0
73690,SUPPLICATES,0,0,0,0,0,0,0,0
73691,SUPPLICATING,0,0,0,0,0,0,0,0
73692,SUPPLICATION,0,0,0,0,0,0,0,0
73693,SUPPLICATIONS,0,0,0,0,0,0,0,0
73694,SUPPLIED,0,0,0,0,0,0,0,0
73695,SUPPLIER,0,0,0,0,0,0,0,0
73696,SUPPLIERS,0,0,0,0,0,0,0,0
73697,SUPPLIES,0,0,0,0,0,0,0,0
73698,SUPPLY,0,0,0,0,0,0,0,0
73699,SUPPLYING,0,0,0,0,0,0,0,0
73700,SUPPORT,0,0,0,0,0,0,0,0
73701,SUPPORTABLE,0,0,0,0,0,0,0,0
73702,SUPPORTED,0,0,0,0,0,0,0,0
73703,SUPPORTER,0,0,0,0,0,0,0,0
73704,SUPPORTERS,0,0,0,0,0,0,0,0
73705,SUPPORTING,0,0,0,0,0,0,0,0
73706,SUPPORTIVE,0,0,0,0,0,0,0,0
73707,SUPPORTS,0,0,0,0,0,0,0,0
73708,SUPPOSE,0,0,0,0,0,0,0,0
73709,SUPPOSED,0,0,0,0,0,0,0,0
73710,SUPPOSEDLY,0,0,0,0,0,0,0,0
73711,SUPPOSES,0,0,0,0,0,0,0,0
73712,SUPPOSING,0,0,0,0,0,0,0,0
73713,SUPPOSITION,0,0,0,0,0,0,0,0
73714,SUPPOSITIONS,0,0,0,0,0,0,0,0
73715,SUPPOSITORIES,0,0,0,0,0,0,0,0
73716,SUPPOSITORY,0,0,0,0,0,0,0,0
73717,SUPPRESS,0,0,0,0,0,0,0,0
73718,SUPPRESSANT,0,0,0,0,0,0,0,0
73719,SUPPRESSANTS,0,0,0,0,0,0,0,0
73720,SUPPRESSED,0,0,0,0,0,0,0,0
73721,SUPPRESSES,0,0,0,0,0,0,0,0
73722,SUPPRESSIBLE,0,0,0,0,0,0,0,0
73723,SUPPRESSING,0,0,0,0,0,0,0,0
73724,SUPPRESSION,0,0,0,0,0,0,0,0
73725,SUPPRESSIONS,0,0,0,0,0,0,0,0
73726,SUPPRESSOR,0,0,0,0,0,0,0,0
73727,SUPPRESSORS,0,0,0,0,0,0,0,0
73728,SUPPURATE,0,0,0,0,0,0,0,0
73729,SUPPURATED,0,0,0,0,0,0,0,0
73730,SUPPURATES,0,0,0,0,0,0,0,0
73731,SUPPURATING,0,0,0,0,0,0,0,0
73732,SUPPURATION,0,0,0,0,0,0,0,0
73733,SUPPURATIONS,0,0,0,0,0,0,0,0
73734,SUPRA,0,0,0,0,0,0,0,0
73735,SUPRANATIONAL,0,0,0,0,0,0,0,0
73736,SUPREMACIES,0,0,0,0,0,0,0,0
73737,SUPREMACIST,0,0,0,0,0,0,0,0
73738,SUPREMACISTS,0,0,0,0,0,0,0,0
73739,SUPREMACY,0,0,0,0,0,0,0,0
73740,SUPREME,0,0,0,0,0,0,0,0
73741,SUPREMELY,0,0,0,0,0,0,0,0
73742,SUPS,0,0,0,0,0,0,0,0
73743,SURCEASE,0,0,0,0,0,0,0,0
73744,SURCEASED,0,0,0,0,0,0,0,0
73745,SURCEASES,0,0,0,0,0,0,0,0
73746,SURCEASING,0,0,0,0,0,0,0,0
73747,SURCHARGE,0,0,0,0,0,0,0,0
73748,SURCHARGED,0,0,0,0,0,0,0,0
73749,SURCHARGES,0,0,0,0,0,0,0,0
73750,SURCHARGING,0,0,0,0,0,0,0,0
73751,SURCINGLE,0,0,0,0,0,0,0,0
73752,SURCINGLES,0,0,0,0,0,0,0,0
73753,SURE,0,0,0,0,0,0,0,0
73754,SUREFIRE,0,0,0,0,0,0,0,0
73755,SUREFOOTED,0,0,0,0,0,0,0,0
73756,SURELY,0,0,0,0,0,0,0,0
73757,SURENESS,0,0,0,0,0,0,0,0
73758,SURENESSES,0,0,0,0,0,0,0,0
73759,SURER,0,0,0,0,0,0,0,0
73760,SUREST,0,0,0,0,0,0,0,0
73761,SURETIES,0,0,0,1,0,0,0,0
73762,SURETY,0,0,0,1,0,0,0,0
73763,SURETYSHIP,0,0,0,0,0,0,0,0
73764,SURF,0,0,0,0,0,0,0,0
73765,SURFACE,0,0,0,0,0,0,0,0
73766,SURFACED,0,0,0,0,0,0,0,0
73767,SURFACES,0,0,0,0,0,0,0,0
73768,SURFACING,0,0,0,0,0,0,0,0
73769,SURFACTANT,0,0,0,0,0,0,0,0
73770,SURFACTANTS,0,0,0,0,0,0,0,0
73771,SURFBOARD,0,0,0,0,0,0,0,0
73772,SURFBOARDED,0,0,0,0,0,0,0,0
73773,SURFBOARDING,0,0,0,0,0,0,0,0
73774,SURFBOARDS,0,0,0,0,0,0,0,0
73775,SURFED,0,0,0,0,0,0,0,0
73776,SURFEIT,0,0,0,0,0,0,0,0
73777,SURFEITED,0,0,0,0,0,0,0,0
73778,SURFEITING,0,0,0,0,0,0,0,0
73779,SURFEITS,0,0,0,0,0,0,0,0
73780,SURFER,0,0,0,0,0,0,0,0
73781,SURFERS,0,0,0,0,0,0,0,0
73782,SURFING,0,0,0,0,0,0,0,0
73783,SURFINGS,0,0,0,0,0,0,0,0
73784,SURFS,0,0,0,0,0,0,0,0
73785,SURGE,0,0,0,0,0,0,0,0
73786,SURGED,0,0,0,0,0,0,0,0
73787,SURGEON,0,0,0,0,0,0,0,0
73788,SURGEONS,0,0,0,0,0,0,0,0
73789,SURGERIES,0,0,0,0,0,0,0,0
73790,SURGERY,0,0,0,0,0,0,0,0
73791,SURGES,0,0,0,0,0,0,0,0
73792,SURGICAL,0,0,0,0,0,0,0,0
73793,SURGICALLY,0,0,0,0,0,0,0,0
73794,SURGING,0,0,0,0,0,0,0,0
73795,SURLIER,0,0,0,0,0,0,0,0
73796,SURLIEST,0,0,0,0,0,0,0,0
73797,SURLINESS,0,0,0,0,0,0,0,0
73798,SURLINESSES,0,0,0,0,0,0,0,0
73799,SURLY,0,0,0,0,0,0,0,0
73800,SURMISE,0,0,0,0,0,0,0,0
73801,SURMISED,0,0,0,0,0,0,0,0
73802,SURMISES,0,0,0,0,0,0,0,0
73803,SURMISING,0,0,0,0,0,0,0,0
73804,SURMOUNT,0,0,0,0,0,0,0,0
73805,SURMOUNTABLE,0,0,0,0,0,0,0,0
73806,SURMOUNTED,0,0,0,0,0,0,0,0
73807,SURMOUNTING,0,0,0,0,0,0,0,0
73808,SURMOUNTS,0,0,0,0,0,0,0,0
73809,SURNAME,0,0,0,0,0,0,0,0
73810,SURNAMES,0,0,0,0,0,0,0,0
73811,SURPASS,0,1,0,0,0,0,0,0
73812,SURPASSED,0,1,0,0,0,0,0,0
73813,SURPASSES,0,1,0,0,0,0,0,0
73814,SURPASSING,0,1,0,0,0,0,0,0
73815,SURPLICE,0,0,0,0,0,0,0,0
73816,SURPLICES,0,0,0,0,0,0,0,0
73817,SURPLUS,0,0,0,0,0,0,0,0
73818,SURPLUSED,0,0,0,0,0,0,0,0
73819,SURPLUSES,0,0,0,0,0,0,0,0
73820,SURPLUSING,0,0,0,0,0,0,0,0
73821,SURPLUSSED,0,0,0,0,0,0,0,0
73822,SURPLUSSING,0,0,0,0,0,0,0,0
73823,SURPRISE,0,0,0,0,0,0,0,0
73824,SURPRISED,0,0,0,0,0,0,0,0
73825,SURPRISES,0,0,0,0,0,0,0,0
73826,SURPRISING,0,0,0,0,0,0,0,0
73827,SURPRISINGLY,0,0,0,0,0,0,0,0
73828,SURREAL,0,0,0,0,0,0,0,0
73829,SURREALISM,0,0,0,0,0,0,0,0
73830,SURREALISMS,0,0,0,0,0,0,0,0
73831,SURREALIST,0,0,0,0,0,0,0,0
73832,SURREALISTIC,0,0,0,0,0,0,0,0
73833,SURREALISTICALLY,0,0,0,0,0,0,0,0
73834,SURREALISTS,0,0,0,0,0,0,0,0
73835,SURRENDER,0,0,0,0,0,0,0,0
73836,SURRENDERED,0,0,0,0,0,0,0,0
73837,SURRENDERING,0,0,0,0,0,0,0,0
73838,SURRENDERS,0,0,0,0,0,0,0,0
73839,SURREPTITIOUS,0,0,0,0,0,0,0,0
73840,SURREPTITIOUSLY,0,0,0,0,0,0,0,0
73841,SURREPTITIOUSNESS,0,0,0,0,0,0,0,0
73842,SURREPTITIOUSNESSES,0,0,0,0,0,0,0,0
73843,SURREY,0,0,0,0,0,0,0,0
73844,SURREYS,0,0,0,0,0,0,0,0
73845,SURROGACIES,0,0,0,0,0,0,0,0
73846,SURROGACY,0,0,0,0,0,0,0,0
73847,SURROGATE,0,0,0,0,0,0,0,0
73848,SURROGATES,0,0,0,0,0,0,0,0
73849,SURROUND,0,0,0,0,0,0,0,0
73850,SURROUNDED,0,0,0,0,0,0,0,0
73851,SURROUNDING,0,0,0,0,0,0,0,0
73852,SURROUNDINGS,0,0,0,0,0,0,0,0
73853,SURROUNDS,0,0,0,0,0,0,0,0
73854,SURTAX,0,0,0,0,0,0,0,0
73855,SURTAXED,0,0,0,0,0,0,0,0
73856,SURTAXES,0,0,0,0,0,0,0,0
73857,SURTAXING,0,0,0,0,0,0,0,0
73858,SURVEILLANCE,0,0,0,0,0,0,0,0
73859,SURVEILLANCES,0,0,0,0,0,0,0,0
73860,SURVEY,0,0,0,0,0,0,0,0
73861,SURVEYED,0,0,0,0,0,0,0,0
73862,SURVEYING,0,0,0,0,0,0,0,0
73863,SURVEYINGS,0,0,0,0,0,0,0,0
73864,SURVEYOR,0,0,0,0,0,0,0,0
73865,SURVEYORS,0,0,0,0,0,0,0,0
73866,SURVEYS,0,0,0,0,0,0,0,0
73867,SURVIVABILITY,0,0,0,0,0,0,0,0
73868,SURVIVABLE,0,0,0,0,0,0,0,0
73869,SURVIVAL,0,0,0,0,0,0,0,0
73870,SURVIVALIST,0,0,0,0,0,0,0,0
73871,SURVIVALISTS,0,0,0,0,0,0,0,0
73872,SURVIVALS,0,0,0,0,0,0,0,0
73873,SURVIVE,0,0,0,0,0,0,0,0
73874,SURVIVED,0,0,0,0,0,0,0,0
73875,SURVIVES,0,0,0,0,0,0,0,0
73876,SURVIVING,0,0,0,0,0,0,0,0
73877,SURVIVOR,0,0,0,0,0,0,0,0
73878,SURVIVORS,0,0,0,0,0,0,0,0
73879,SURVIVORSHIP,0,0,0,0,0,0,0,0
73880,SUSCEPTIBILITIES,0,0,0,0,0,0,0,0
73881,SUSCEPTIBILITY,1,0,1,0,0,0,0,0
73882,SUSCEPTIBLE,1,0,0,0,0,0,0,0
73883,SUSHI,0,0,0,0,0,0,0,0
73884,SUSHIS,0,0,0,0,0,0,0,0
73885,SUSPECT,1,0,0,0,0,0,0,0
73886,SUSPECTED,1,0,0,0,0,0,0,0
73887,SUSPECTING,0,0,0,0,0,0,0,0
73888,SUSPECTS,1,0,0,0,0,0,0,0
73889,SUSPEND,1,0,0,0,0,0,0,0
73890,SUSPENDED,1,0,0,0,0,0,0,0
73891,SUSPENDER,0,0,0,0,0,0,0,0
73892,SUSPENDERS,0,0,0,0,0,0,1,0
73893,SUSPENDING,1,0,0,0,0,0,0,0
73894,SUSPENDS,1,0,0,0,0,0,0,0
73895,SUSPENSE,0,0,0,0,0,0,0,0
73896,SUSPENSEFUL,0,0,0,0,0,0,0,0
73897,SUSPENSES,0,0,0,0,0,0,0,0
73898,SUSPENSION,1,0,0,0,0,0,0,0
73899,SUSPENSIONS,1,0,0,0,0,0,0,0
73900,SUSPENSIVE,0,0,0,0,0,0,0,0
73901,SUSPICION,1,0,0,0,0,0,0,0
73902,SUSPICIONS,1,0,0,0,0,0,0,0
73903,SUSPICIOUS,1,0,0,0,0,0,0,0
73904,SUSPICIOUSLY,1,0,0,0,0,0,0,0
73905,SUSTAIN,0,0,0,0,0,0,0,0
73906,SUSTAINABILITY,0,0,0,0,0,0,1,0
73907,SUSTAINABLE,0,0,0,0,0,0,0,0
73908,SUSTAINABLY,0,0,0,0,0,0,0,0
73909,SUSTAINED,0,0,0,0,0,0,0,0
73910,SUSTAINING,0,0,0,0,0,0,0,0
73911,SUSTAINMENT,0,0,0,0,0,0,0,0
73912,SUSTAINS,0,0,0,0,0,0,0,0
73913,SUSTENANCE,0,0,0,0,0,0,0,0
73914,SUSTENANCES,0,0,0,0,0,0,0,0
73915,SUTLER,0,0,0,0,0,0,0,0
73916,SUTLERS,0,0,0,0,0,0,0,0
73917,SUTURE,0,0,0,0,0,0,0,0
73918,SUTURED,0,0,0,0,0,0,0,0
73919,SUTURES,0,0,0,0,0,0,0,0
73920,SUTURING,0,0,0,0,0,0,0,0
73921,SUZERAIN,0,0,0,0,0,0,0,0
73922,SUZERAINS,0,0,0,0,0,0,0,0
73923,SUZERAINTIES,0,0,0,0,0,0,0,0
73924,SUZERAINTY,0,0,0,0,0,0,0,0
73925,SVELTE,0,0,0,0,0,0,0,0
73926,SVELTER,0,0,0,0,0,0,0,0
73927,SVELTEST,0,0,0,0,0,0,0,0
73928,SWAB,0,0,0,0,0,0,0,0
73929,SWABBED,0,0,0,0,0,0,0,0
73930,SWABBING,0,0,0,0,0,0,0,0
73931,SWABS,0,0,0,0,0,0,0,0
73932,SWADDLE,0,0,0,0,0,0,0,0
73933,SWADDLED,0,0,0,0,0,0,0,0
73934,SWADDLES,0,0,0,0,0,0,0,0
73935,SWADDLING,0,0,0,0,0,0,0,0
73936,SWAG,0,0,0,0,0,0,0,0
73937,SWAGGED,0,0,0,0,0,0,0,0
73938,SWAGGER,0,0,0,0,0,0,0,0
73939,SWAGGERED,0,0,0,0,0,0,0,0
73940,SWAGGERING,0,0,0,0,0,0,0,0
73941,SWAGGERS,0,0,0,0,0,0,0,0
73942,SWAGGING,0,0,0,0,0,0,0,0
73943,SWAGS,0,0,0,0,0,0,0,0
73944,SWAIN,0,0,0,0,0,0,0,0
73945,SWAINS,0,0,0,0,0,0,0,0
73946,SWALLOW,0,0,0,0,0,0,0,0
73947,SWALLOWED,0,0,0,0,0,0,0,0
73948,SWALLOWING,0,0,0,0,0,0,0,0
73949,SWALLOWS,0,0,0,0,0,0,0,0
73950,SWALLOWTAIL,0,0,0,0,0,0,0,0
73951,SWALLOWTAILS,0,0,0,0,0,0,0,0
73952,SWAM,0,0,0,0,0,0,0,0
73953,SWAMI,0,0,0,0,0,0,0,0
73954,SWAMIS,0,0,0,0,0,0,0,0
73955,SWAMP,0,0,0,0,0,0,0,0
73956,SWAMPED,0,0,0,0,0,0,0,0
73957,SWAMPIER,0,0,0,0,0,0,0,0
73958,SWAMPIEST,0,0,0,0,0,0,0,0
73959,SWAMPING,0,0,0,0,0,0,0,0
73960,SWAMPLAND,0,0,0,0,0,0,0,0
73961,SWAMPLANDS,0,0,0,0,0,0,0,0
73962,SWAMPS,0,0,0,0,0,0,0,0
73963,SWAMPY,0,0,0,0,0,0,0,0
73964,SWAN,0,0,0,0,0,0,0,0
73965,SWANK,0,0,0,0,0,0,0,0
73966,SWANKED,0,0,0,0,0,0,0,0
73967,SWANKER,0,0,0,0,0,0,0,0
73968,SWANKEST,0,0,0,0,0,0,0,0
73969,SWANKIER,0,0,0,0,0,0,0,0
73970,SWANKIEST,0,0,0,0,0,0,0,0
73971,SWANKILY,0,0,0,0,0,0,0,0
73972,SWANKINESS,0,0,0,0,0,0,0,0
73973,SWANKINESSES,0,0,0,0,0,0,0,0
73974,SWANKING,0,0,0,0,0,0,0,0
73975,SWANKS,0,0,0,0,0,0,0,0
73976,SWANKY,0,0,0,0,0,0,0,0
73977,SWANS,0,0,0,0,0,0,0,0
73978,SWANSDOWN,0,0,0,0,0,0,0,0
73979,SWANSDOWNS,0,0,0,0,0,0,0,0
73980,SWAP,0,0,0,0,0,0,0,0
73981,SWAPPED,0,0,0,0,0,0,0,0
73982,SWAPPING,0,0,0,0,0,0,0,0
73983,SWAPS,0,0,0,0,0,0,0,0
73984,SWAPTION,0,0,0,0,0,0,0,0
73985,SWAPTIONS,0,0,0,0,0,0,0,0
73986,SWARD,0,0,0,0,0,0,0,0
73987,SWARDS,0,0,0,0,0,0,0,0
73988,SWARM,0,0,0,0,0,0,0,0
73989,SWARMED,0,0,0,0,0,0,0,0
73990,SWARMING,0,0,0,0,0,0,0,0
73991,SWARMS,0,0,0,0,0,0,0,0
73992,SWARTHIER,0,0,0,0,0,0,0,0
73993,SWARTHIEST,0,0,0,0,0,0,0,0
73994,SWARTHY,0,0,0,0,0,0,0,0
73995,SWASH,0,0,0,0,0,0,0,0
73996,SWASHBUCKLER,0,0,0,0,0,0,0,0
73997,SWASHBUCKLERS,0,0,0,0,0,0,0,0
73998,SWASHBUCKLING,0,0,0,0,0,0,0,0
73999,SWASHBUCKLINGS,0,0,0,0,0,0,0,0
74000,SWASHED,0,0,0,0,0,0,0,0
74001,SWASHES,0,0,0,0,0,0,0,0
74002,SWASHING,0,0,0,0,0,0,0,0
74003,SWASTIKA,0,0,0,0,0,0,0,0
74004,SWASTIKAS,0,0,0,0,0,0,0,0
74005,SWAT,0,0,0,0,0,0,0,0
74006,SWATCH,0,0,0,0,0,0,0,0
74007,SWATCHES,0,0,0,0,0,0,0,0
74008,SWATH,0,0,0,0,0,0,0,0
74009,SWATHE,0,0,0,0,0,0,0,0
74010,SWATHED,0,0,0,0,0,0,0,0
74011,SWATHES,0,0,0,0,0,0,0,0
74012,SWATHING,0,0,0,0,0,0,0,0
74013,SWATHS,0,0,0,0,0,0,0,0
74014,SWATS,0,0,0,0,0,0,0,0
74015,SWATTED,0,0,0,0,0,0,0,0
74016,SWATTER,0,0,0,0,0,0,0,0
74017,SWATTERS,0,0,0,0,0,0,0,0
74018,SWATTING,0,0,0,0,0,0,0,0
74019,SWAY,0,0,0,0,0,0,0,0
74020,SWAYBACK,0,0,0,0,0,0,0,0
74021,SWAYBACKED,0,0,0,0,0,0,0,0
74022,SWAYBACKS,0,0,0,0,0,0,0,0
74023,SWAYED,0,0,0,0,0,0,0,0
74024,SWAYING,0,0,0,0,0,0,0,0
74025,SWAYS,0,0,0,0,0,0,0,0
74026,SWEAR,0,0,0,0,0,0,0,0
74027,SWEARER,0,0,0,0,0,0,0,0
74028,SWEARERS,0,0,0,0,0,0,0,0
74029,SWEARING,0,0,0,0,0,0,0,0
74030,SWEARS,0,0,0,0,0,0,0,0
74031,SWEARWORD,0,0,0,0,0,0,0,0
74032,SWEARWORDS,0,0,0,0,0,0,0,0
74033,SWEAT,0,0,0,0,0,0,0,0
74034,SWEATBAND,0,0,0,0,0,0,0,0
74035,SWEATBANDS,0,0,0,0,0,0,0,0
74036,SWEATED,0,0,0,0,0,0,0,0
74037,SWEATER,0,0,0,0,0,0,0,0
74038,SWEATERS,0,0,0,0,0,0,0,0
74039,SWEATIER,0,0,0,0,0,0,0,0
74040,SWEATIEST,0,0,0,0,0,0,0,0
74041,SWEATING,0,0,0,0,0,0,0,0
74042,SWEATPANTS,0,0,0,0,0,0,0,0
74043,SWEATS,0,0,0,0,0,0,0,0
74044,SWEATSHIRT,0,0,0,0,0,0,0,0
74045,SWEATSHIRTS,0,0,0,0,0,0,0,0
74046,SWEATSHOP,0,0,0,0,0,0,0,0
74047,SWEATSHOPS,0,0,0,0,0,0,0,0
74048,SWEATY,0,0,0,0,0,0,0,0
74049,SWEDE,0,0,0,0,0,0,0,0
74050,SWEDES,0,0,0,0,0,0,0,0
